unit_id,cycle,RUL,anomaly_score,is_anomaly,alert_level
1,170,151,0.0629236721238175,0,🟢 OK
1,171,150,0.061038607292863145,0,🟢 OK
1,172,149,0.07138217948402231,0,🟢 OK
1,173,148,0.07145745114108981,0,🟢 OK
1,174,147,0.08085488642441602,0,🟢 OK
1,175,146,0.08153002451157598,0,🟢 OK
1,176,145,0.08674107750775745,0,🟢 OK
1,177,144,0.084919548868918,0,🟢 OK
1,178,143,0.08906461587518916,0,🟢 OK
1,179,142,0.08738979961389876,0,🟢 OK
1,180,141,0.09459730176101255,0,🟢 OK
1,181,140,0.09718743009206521,0,🟢 OK
1,182,139,0.10135692207898167,0,🟢 OK
1,183,138,0.08931323364784827,0,🟢 OK
1,184,137,0.08461381094184556,0,🟢 OK
1,185,136,0.09935663477895068,0,🟢 OK
1,186,135,0.10260389658606267,0,🟢 OK
1,187,134,0.0881317736810649,0,🟢 OK
1,188,133,0.08981119839299762,0,🟢 OK
1,189,132,0.08953141389055996,0,🟢 OK
1,190,131,0.08187655243922926,0,🟢 OK
1,191,130,0.07464761365365186,0,🟢 OK
1,192,129,0.07172179638240311,0,🟢 OK
1,193,128,0.07793621626317654,0,🟢 OK
1,194,127,0.07452777977898123,0,🟢 OK
1,195,126,0.0777801775049749,0,🟢 OK
1,196,125,0.08780865887882505,0,🟢 OK
1,197,124,0.08320695306420595,0,🟢 OK
1,198,123,0.07493501971466515,0,🟢 OK
1,199,122,0.0742668911515974,0,🟢 OK
1,200,121,0.038153351167377114,0,🟢 OK
1,201,120,0.04735815905373547,0,🟢 OK
1,202,119,0.05187383373439941,0,🟢 OK
1,203,118,0.07488292293966875,0,🟢 OK
1,204,117,0.07149021474766415,0,🟢 OK
1,205,116,0.0769536048903548,0,🟢 OK
1,206,115,0.07836919823784755,0,🟢 OK
1,207,114,0.07678557473904063,0,🟢 OK
1,208,113,0.0788858462452322,0,🟢 OK
1,209,112,0.07463776231709762,0,🟢 OK
1,210,111,0.07981942442772605,0,🟢 OK
1,211,110,0.0884051534764147,0,🟢 OK
1,212,109,0.08889528155340132,0,🟢 OK
1,213,108,0.08764985385347857,0,🟢 OK
1,214,107,0.08051816189943989,0,🟢 OK
1,215,106,0.07794311494763151,0,🟢 OK
1,216,105,0.07082019102918108,0,🟢 OK
1,217,104,0.07113544646462344,0,🟢 OK
1,218,103,0.0719623782505755,0,🟢 OK
1,219,102,0.07752077410411218,0,🟢 OK
1,220,101,0.08898976675547443,0,🟢 OK
1,221,100,0.08059013615956645,0,🟢 OK
1,222,99,0.06976151191848529,0,🟢 OK
1,223,98,0.07786574785073286,0,🟢 OK
1,224,97,0.06714168307523527,0,🟢 OK
1,225,96,0.07218595150238638,0,🟢 OK
1,226,95,0.09227246817356943,0,🟢 OK
1,227,94,0.09916427272957917,0,🟢 OK
1,228,93,0.09962322054625017,0,🟢 OK
1,229,92,0.10383009526176051,0,🟢 OK
1,230,91,0.10166638176713166,0,🟢 OK
1,231,90,0.10029144460395584,0,🟢 OK
1,232,89,0.10551966750368358,0,🟢 OK
1,233,88,0.09872634739142505,0,🟢 OK
1,234,87,0.09833924997733656,0,🟢 OK
1,235,86,0.09122684364853956,0,🟢 OK
1,236,85,0.10456070611818741,0,🟢 OK
1,237,84,0.09841710816321075,0,🟢 OK
1,238,83,0.09125909845767383,0,🟢 OK
1,239,82,0.09084601913202628,0,🟢 OK
1,240,81,0.09248125022498843,0,🟢 OK
1,241,80,0.09020109567596835,0,🟢 OK
1,242,79,0.08327695432239751,0,🟢 OK
1,243,78,0.07743370671340816,0,🟢 OK
1,244,77,0.06892971265111397,0,🟢 OK
1,245,76,0.06495863434601773,0,🟢 OK
1,246,75,0.06783723210144854,0,🟢 OK
1,247,74,0.05489832484657303,0,🟢 OK
1,248,73,0.06222143390857393,0,🟢 OK
1,249,72,0.06516394143984439,0,🟢 OK
1,250,71,0.07360430724410472,0,🟢 OK
1,251,70,0.08255787900268108,0,🟢 OK
1,252,69,0.08288398753250453,0,🟢 OK
1,253,68,0.07603576698622788,0,🟢 OK
1,254,67,0.08699053778389587,0,🟢 OK
1,255,66,0.08683491624651152,0,🟢 OK
1,256,65,0.07031243107942636,0,🟢 OK
1,257,64,0.07207971861681178,0,🟢 OK
1,258,63,0.06572227522474511,0,🟢 OK
1,259,62,0.05984561136568023,0,🟢 OK
1,260,61,0.06842810637697921,0,🟢 OK
1,261,60,0.04934467810028986,0,🟢 OK
1,262,59,0.044276090195375595,0,🟢 OK
1,263,58,0.04049164756135476,0,🟢 OK
1,264,57,0.030409160598571905,0,🟢 OK
1,265,56,0.01757639983653453,0,🟢 OK
1,266,55,0.03459562218508261,0,🟢 OK
1,267,54,0.029185199061516454,0,🟢 OK
1,268,53,0.03763942017363536,0,🟢 OK
1,269,52,0.03278450812857442,0,🟢 OK
1,270,51,0.01599082764215992,0,🟢 OK
1,271,50,0.021080924493569297,0,🟢 OK
1,272,49,0.007767509694565744,0,🟢 OK
1,273,48,0.018194474980320285,0,🟢 OK
1,274,47,0.010643679351975133,0,🟢 OK
1,275,46,0.012368475779527544,0,🟢 OK
1,276,45,0.015649953531721494,0,🟢 OK
1,277,44,0.0010419348761636638,0,🟢 OK
1,278,43,0.01018165281458916,0,🟢 OK
1,279,42,-0.0016376345118708224,1,🟢 OK
1,280,41,-0.017213330917124736,1,🟢 OK
1,281,40,-0.048458168026946136,1,🟢 OK
1,282,39,-0.054908176733588165,1,🟢 OK
1,283,38,-0.032563556766620705,1,🟢 OK
1,284,37,-0.038002688110914784,1,🔴 ALERT
1,285,36,-0.04433985897645376,1,🔴 ALERT
1,286,35,-0.054125186837278294,1,🔴 ALERT
1,287,34,-0.054468137506129444,1,🔴 ALERT
1,288,33,-0.06324462735712189,1,🔴 ALERT
1,289,32,-0.06785085540304059,1,🔴 ALERT
1,290,31,-0.05265346629255818,1,🔴 ALERT
1,291,30,-0.017407363002059806,1,🔴 ALERT
1,292,29,-0.021678828137603356,1,🔴 ALERT
1,293,28,-0.02611692734492721,1,🔴 ALERT
1,294,27,-0.02968919451037655,1,🔴 ALERT
1,295,26,-0.033137151407961585,1,🔴 ALERT
1,296,25,-0.03027044057303052,1,🔴 ALERT
1,297,24,-0.03901226381514933,1,🔴 ALERT
1,298,23,-0.04451434467746651,1,🔴 ALERT
1,299,22,-0.050370274570547546,1,🔴 ALERT
1,300,21,-0.05939292502708371,1,🔴 ALERT
1,301,20,-0.06060336910604702,1,🔴 ALERT
1,302,19,-0.06523952426914692,1,🔴 ALERT
1,303,18,-0.08791778662137673,1,🔴 ALERT
1,304,17,-0.05120154921001585,1,🔴 ALERT
1,305,16,-0.0466833027790593,1,🔴 ALERT
1,306,15,-0.05906560032769592,1,🔴 ALERT
1,307,14,-0.06550575612637377,1,🔴 ALERT
1,308,13,-0.07164430113779419,1,🔴 ALERT
1,309,12,-0.09736864119015098,1,🔴 ALERT
1,310,11,-0.09839641596862103,1,🔴 ALERT
1,311,10,-0.08557297865159164,1,🔴 ALERT
1,312,9,-0.09797506547415757,1,🔴 ALERT
1,313,8,-0.06775706196584186,1,🔴 ALERT
1,314,7,-0.07406169509757576,1,🔴 ALERT
1,315,6,-0.07328539440079052,1,🔴 ALERT
1,316,5,-0.06481884451387132,1,🔴 ALERT
1,317,4,-0.07006503230324823,1,🔴 ALERT
1,318,3,-0.07783322288767791,1,🔴 ALERT
1,319,2,-0.07196965032028124,1,🔴 ALERT
1,320,1,-0.09074992642842317,1,🔴 ALERT
1,321,0,-0.08468460645264053,1,🔴 ALERT
2,1,298,0.06854497404839544,0,🟢 OK
2,2,297,0.02507911618511166,0,🟢 OK
2,3,296,0.030563020956828446,0,🟢 OK
2,4,295,0.039340509149676794,0,🟢 OK
2,5,294,0.05154222877824172,0,🟢 OK
2,6,293,0.05405731357617283,0,🟢 OK
2,7,292,0.06490188877344583,0,🟢 OK
2,8,291,0.07474183269995649,0,🟢 OK
2,9,290,0.08044959537137941,0,🟢 OK
2,10,289,0.09393049171776485,0,🟢 OK
2,11,288,0.09340019788944876,0,🟢 OK
2,12,287,0.09847708805841393,0,🟢 OK
2,13,286,0.09348638327834291,0,🟢 OK
2,14,285,0.08921867679430473,0,🟢 OK
2,15,284,0.0932585384283155,0,🟢 OK
2,16,283,0.08468112006204132,0,🟢 OK
2,17,282,0.08158661056917044,0,🟢 OK
2,18,281,0.07216253831837616,0,🟢 OK
2,19,280,0.07195274912586164,0,🟢 OK
2,20,279,0.07605636801535814,0,🟢 OK
2,21,278,0.07859261417492219,0,🟢 OK
2,22,277,0.07075315604673593,0,🟢 OK
2,23,276,0.06486456598062001,0,🟢 OK
2,24,275,0.07418562422859332,0,🟢 OK
2,25,274,0.07635179599127617,0,🟢 OK
2,26,273,0.0977457923622519,0,🟢 OK
2,27,272,0.09219300866259272,0,🟢 OK
2,28,271,0.1096202120224416,0,🟢 OK
2,29,270,0.11296972857423954,0,🟢 OK
2,30,269,0.11856921036712731,0,🟢 OK
2,31,268,0.1125930377383132,0,🟢 OK
2,32,267,0.10577600711674523,0,🟢 OK
2,33,266,0.11391996795679449,0,🟢 OK
2,34,265,0.107870286497945,0,🟢 OK
2,35,264,0.10135326657856891,0,🟢 OK
2,36,263,0.08365833968598002,0,🟢 OK
2,37,262,0.07842326670415473,0,🟢 OK
2,38,261,0.0779239044921699,0,🟢 OK
2,39,260,0.07723098867093309,0,🟢 OK
2,40,259,0.07444177818370057,0,🟢 OK
2,41,258,0.07768382963178577,0,🟢 OK
2,42,257,0.07699844940934775,0,🟢 OK
2,43,256,0.07940061668525011,0,🟢 OK
2,44,255,0.07827335686970316,0,🟢 OK
2,45,254,0.0778358569965048,0,🟢 OK
2,46,253,0.08670769411939439,0,🟢 OK
2,47,252,0.09646163453760215,0,🟢 OK
2,48,251,0.0856679683270603,0,🟢 OK
2,49,250,0.09713155828885489,0,🟢 OK
2,50,249,0.09585289232646083,0,🟢 OK
2,51,248,0.0850420832541024,0,🟢 OK
2,52,247,0.08681328719568276,0,🟢 OK
2,53,246,0.09791068928748531,0,🟢 OK
2,54,245,0.1091771591142181,0,🟢 OK
2,55,244,0.1156654316928648,0,🟢 OK
2,56,243,0.1112715401369464,0,🟢 OK
2,57,242,0.10282489243780835,0,🟢 OK
2,58,241,0.10801662218013353,0,🟢 OK
2,59,240,0.10067800744065264,0,🟢 OK
2,60,239,0.1062410198381673,0,🟢 OK
2,61,238,0.10005727885066928,0,🟢 OK
2,62,237,0.09936096213010875,0,🟢 OK
2,63,236,0.09764726272273072,0,🟢 OK
2,64,235,0.10053200742494767,0,🟢 OK
2,65,234,0.09629991241717373,0,🟢 OK
2,66,233,0.08556987574488456,0,🟢 OK
2,67,232,0.08987347575386839,0,🟢 OK
2,68,231,0.094260808536196,0,🟢 OK
2,69,230,0.0840617925944242,0,🟢 OK
2,70,229,0.0760367917984659,0,🟢 OK
2,71,228,0.08537362885433242,0,🟢 OK
2,72,227,0.09551485165863938,0,🟢 OK
2,73,226,0.09533696572186884,0,🟢 OK
2,74,225,0.10567035838115568,0,🟢 OK
2,75,224,0.12085953480974793,0,🟢 OK
2,76,223,0.09751333984764421,0,🟢 OK
2,77,222,0.09668497768584516,0,🟢 OK
2,78,221,0.10456485962124323,0,🟢 OK
2,79,220,0.0987503217995418,0,🟢 OK
2,80,219,0.10320467456246596,0,🟢 OK
2,81,218,0.10239738686509953,0,🟢 OK
2,82,217,0.10067806061104229,0,🟢 OK
2,83,216,0.0905389284905353,0,🟢 OK
2,84,215,0.09276907525159689,0,🟢 OK
2,85,214,0.09409374132602871,0,🟢 OK
2,86,213,0.10105866242781286,0,🟢 OK
2,87,212,0.10527946509966563,0,🟢 OK
2,88,211,0.10865422489705417,0,🟢 OK
2,89,210,0.0791390208461577,0,🟢 OK
2,90,209,0.07286307117675439,0,🟢 OK
2,91,208,0.069327049578986,0,🟢 OK
2,92,207,0.06626439926364963,0,🟢 OK
2,93,206,0.09476062526984402,0,🟢 OK
2,94,205,0.08991568961202323,0,🟢 OK
2,95,204,0.08773271616682116,0,🟢 OK
2,96,203,0.0885040539370695,0,🟢 OK
2,97,202,0.06947694051326098,0,🟢 OK
2,98,201,0.08801229882052597,0,🟢 OK
2,99,200,0.09336872721189798,0,🟢 OK
2,100,199,0.08141547426820755,0,🟢 OK
2,101,198,0.0883291227833587,0,🟢 OK
2,102,197,0.08431521179405438,0,🟢 OK
2,103,196,0.06841618239819364,0,🟢 OK
2,104,195,0.08840715869999405,0,🟢 OK
2,105,194,0.08674279657999834,0,🟢 OK
2,106,193,0.0924006450454734,0,🟢 OK
2,107,192,0.09170109431513729,0,🟢 OK
2,108,191,0.07240440870054471,0,🟢 OK
2,109,190,0.06159873972456914,0,🟢 OK
2,110,189,0.07790174894479229,0,🟢 OK
2,111,188,0.0922333397532995,0,🟢 OK
2,112,187,0.08666415701920016,0,🟢 OK
2,113,186,0.09493054583324445,0,🟢 OK
2,114,185,0.1013260870398065,0,🟢 OK
2,115,184,0.09822218468545185,0,🟢 OK
2,116,183,0.10187363300073038,0,🟢 OK
2,117,182,0.09254355687972693,0,🟢 OK
2,118,181,0.09542058698059702,0,🟢 OK
2,119,180,0.08707998098253972,0,🟢 OK
2,120,179,0.08200345094141714,0,🟢 OK
2,121,178,0.09276721950335487,0,🟢 OK
2,122,177,0.0758178024696945,0,🟢 OK
2,123,176,0.08374668401167934,0,🟢 OK
2,124,175,0.08974659172120164,0,🟢 OK
2,125,174,0.08589972925601874,0,🟢 OK
2,126,173,0.08590711962577358,0,🟢 OK
2,127,172,0.08705352500288821,0,🟢 OK
2,128,171,0.08614827630899363,0,🟢 OK
2,129,170,0.09451721489640263,0,🟢 OK
2,130,169,0.09263711775787825,0,🟢 OK
2,131,168,0.10312124835567044,0,🟢 OK
2,132,167,0.10289780684388111,0,🟢 OK
2,133,166,0.10483050664872229,0,🟢 OK
2,134,165,0.09736066474204808,0,🟢 OK
2,135,164,0.09870573815629419,0,🟢 OK
2,136,163,0.09338020294590804,0,🟢 OK
2,137,162,0.09404091513127066,0,🟢 OK
2,138,161,0.10480767558527848,0,🟢 OK
2,139,160,0.11097746570605899,0,🟢 OK
2,140,159,0.10426575020542439,0,🟢 OK
2,141,158,0.10398440070712461,0,🟢 OK
2,142,157,0.09944936524976755,0,🟢 OK
2,143,156,0.10680338419496604,0,🟢 OK
2,144,155,0.09966665457116242,0,🟢 OK
2,145,154,0.09732896847440448,0,🟢 OK
2,146,153,0.09455122620912276,0,🟢 OK
2,147,152,0.09604048694085299,0,🟢 OK
2,148,151,0.10407808902624804,0,🟢 OK
2,149,150,0.09322179480326814,0,🟢 OK
2,150,149,0.11025320938369387,0,🟢 OK
2,151,148,0.11209566378843322,0,🟢 OK
2,152,147,0.1098751761055386,0,🟢 OK
2,153,146,0.10089962770473515,0,🟢 OK
2,154,145,0.1013861971812593,0,🟢 OK
2,155,144,0.10392427679289423,0,🟢 OK
2,156,143,0.10471946639438523,0,🟢 OK
2,157,142,0.09027719031275688,0,🟢 OK
2,158,141,0.09439082210165584,0,🟢 OK
2,159,140,0.09733343893122437,0,🟢 OK
2,160,139,0.09661230326235737,0,🟢 OK
2,161,138,0.09346124110123277,0,🟢 OK
2,162,137,0.10246734676534458,0,🟢 OK
2,163,136,0.08464955115985018,0,🟢 OK
2,164,135,0.08490290334748612,0,🟢 OK
2,165,134,0.09660032214446129,0,🟢 OK
2,166,133,0.09087398417043213,0,🟢 OK
2,167,132,0.08567107556310671,0,🟢 OK
2,168,131,0.08392578947142793,0,🟢 OK
2,169,130,0.07684989745405202,0,🟢 OK
2,170,129,0.0780385618258958,0,🟢 OK
2,171,128,0.07006456104263681,0,🟢 OK
2,172,127,0.06986592186387786,0,🟢 OK
2,173,126,0.08022317394346051,0,🟢 OK
2,174,125,0.08400823938235497,0,🟢 OK
2,175,124,0.08414672727096162,0,🟢 OK
2,176,123,0.08181242374063447,0,🟢 OK
2,177,122,0.08980686713052255,0,🟢 OK
2,178,121,0.08399591977481197,0,🟢 OK
2,179,120,0.07527056975211843,0,🟢 OK
2,180,119,0.07638632061420064,0,🟢 OK
2,181,118,0.07471249170899297,0,🟢 OK
2,182,117,0.06633944467085967,0,🟢 OK
2,183,116,0.06177987198615076,0,🟢 OK
2,184,115,0.06275767646097086,0,🟢 OK
2,185,114,0.0719954749001977,0,🟢 OK
2,186,113,0.06695958595706375,0,🟢 OK
2,187,112,0.06303191680398679,0,🟢 OK
2,188,111,0.06320354914044535,0,🟢 OK
2,189,110,0.08424332402601858,0,🟢 OK
2,190,109,0.08192660114815387,0,🟢 OK
2,191,108,0.08515914146392711,0,🟢 OK
2,192,107,0.09039682685884709,0,🟢 OK
2,193,106,0.08176612456915022,0,🟢 OK
2,194,105,0.0859265349374822,0,🟢 OK
2,195,104,0.08115087383879754,0,🟢 OK
2,196,103,0.0590487041297002,0,🟢 OK
2,197,102,0.07146548469777525,0,🟢 OK
2,198,101,0.06947143589658977,0,🟢 OK
2,199,100,0.06870129879913278,0,🟢 OK
2,200,99,0.06476161090466181,0,🟢 OK
2,201,98,0.06600103482157704,0,🟢 OK
2,202,97,0.05425681574323199,0,🟢 OK
2,203,96,0.04681223537651058,0,🟢 OK
2,204,95,0.060551390780105296,0,🟢 OK
2,205,94,0.07509292426956116,0,🟢 OK
2,206,93,0.06305951314998287,0,🟢 OK
2,207,92,0.059943794990874266,0,🟢 OK
2,208,91,0.0853414325495116,0,🟢 OK
2,209,90,0.08182335082506481,0,🟢 OK
2,210,89,0.0778726661208401,0,🟢 OK
2,211,88,0.08130881604243534,0,🟢 OK
2,212,87,0.08167280328186172,0,🟢 OK
2,213,86,0.1007585833169875,0,🟢 OK
2,214,85,0.09211269967445829,0,🟢 OK
2,215,84,0.08966968322316443,0,🟢 OK
2,216,83,0.07283927771612836,0,🟢 OK
2,217,82,0.06259246653915018,0,🟢 OK
2,218,81,0.07604846911417928,0,🟢 OK
2,219,80,0.06958845806219255,0,🟢 OK
2,220,79,0.06605152774786388,0,🟢 OK
2,221,78,0.08762464888526855,0,🟢 OK
2,222,77,0.07778676519179256,0,🟢 OK
2,223,76,0.08840143029683561,0,🟢 OK
2,224,75,0.08720894922286598,0,🟢 OK
2,225,74,0.0749181408969336,0,🟢 OK
2,226,73,0.07028414616750611,0,🟢 OK
2,227,72,0.068652293912002,0,🟢 OK
2,228,71,0.06076155311981407,0,🟢 OK
2,229,70,0.05406537262563793,0,🟢 OK
2,230,69,0.05499410494224177,0,🟢 OK
2,231,68,0.046178387524731745,0,🟢 OK
2,232,67,0.04215914791064057,0,🟢 OK
2,233,66,0.04602784563973783,0,🟢 OK
2,234,65,0.053281636627298345,0,🟢 OK
2,235,64,0.04987371848881961,0,🟢 OK
2,236,63,0.05452265238762011,0,🟢 OK
2,237,62,0.03656648816837915,0,🟢 OK
2,238,61,0.0327200005878342,0,🟢 OK
2,239,60,0.03340324125690408,0,🟢 OK
2,240,59,0.03452306208309319,0,🟢 OK
2,241,58,0.037861460692360516,0,🟢 OK
2,242,57,0.02737364293129424,0,🟢 OK
2,243,56,0.024489332832342336,0,🟢 OK
2,244,55,-0.016663207769403665,1,🟢 OK
2,245,54,-0.004422442978179952,1,🟢 OK
2,246,53,-0.004562103889288571,1,🟢 OK
2,247,52,-0.022163285663754695,1,🟢 OK
2,248,51,-0.019077738177811887,1,🔴 ALERT
